chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
0.62352574,0.052954342,0.23710126,0.027704349,2328.52633694279,1292732.6455604155,2627.5253121218893,370767.7444957424,4935.3418761782195,5820272.712825284,0.09665249782482599,0.00822679478178431,95.703125,-111.27533,7028.282,89.93035,1445.8751,4.450366,1065.5557,14.5376835,396.8727,9.927538,311.5069,-9.4755535,314.47342,2.9035454,154.0464,-0.15854314,175.69955,-3.0790896,163.52342,3.25741,120.0422,-1.5119747,113.02999,1.5706158,89.10357,2.3876393,115.40792,-1.1697702,66.05453,0.8656742,73.86107,0.66589254,77.362976,-5.165467,84.25837,2.7177017,69.04105,2.351001,59.597443,-0.2527397,55.081852,hiphop
0.6882972,0.039449953,0.23840559,0.0071994034,2987.5950110584854,946887.6514933546,2900.287043266731,219658.81645583222,6404.82061611804,3581875.0794121595,0.1376235619682908,0.0063016357629192415,117.45383522727273,-25.85015,3305.0425,70.90157,1141.1304,9.568534,625.03394,17.494287,399.01044,-1.6235471,336.68393,-0.53744894,261.7202,0.2639296,170.04842,-4.636478,118.30348,-0.5794758,116.49303,-3.067374,104.48274,-2.406686,145.012,0.3842354,82.273834,-2.147279,78.31231,-0.33359474,75.78719,-2.3723738,74.67332,1.9410757,70.593636,1.3159381,68.144615,-1.2813123,65.993164,-2.0177338,84.05816,-0.1935894,60.64471,hiphop
0.62352574,0.052954342,0.23710126,0.027704349,2328.52633694279,1292732.6455604155,2627.5253121218893,370767.7444957424,4935.3418761782195,5820272.712825284,0.09665249782482599,0.00822679478178431,95.703125,-111.27533,7028.282,89.93035,1445.8751,4.450366,1065.5557,14.5376835,396.8727,9.927538,311.5069,-9.4755535,314.47342,2.9035454,154.0464,-0.15854314,175.69955,-3.0790896,163.52342,3.25741,120.0422,-1.5119747,113.02999,1.5706158,89.10357,2.3876393,115.40792,-1.1697702,66.05453,0.8656742,73.86107,0.66589254,77.362976,-5.165467,84.25837,2.7177017,69.04105,2.351001,59.597443,-0.2527397,55.081852,hiphop
0.65741843,0.047673848,0.15472177,0.0047225733,3212.057081839573,1412102.9627158884,2833.5391106656207,332112.4544085303,6310.635751250725,5398487.804266883,0.17229266362142304,0.00981950427155356,103.359375,-79.72858,8500.444,62.312958,1490.9861,-5.1254992,937.5108,18.232164,552.17645,12.871769,299.69965,-14.090276,395.86182,4.909826,228.51938,1.6790171,216.57367,-5.7725415,145.3288,0.82087576,137.70021,-3.799455,99.83374,2.0151176,83.91112,3.4152286,82.937836,-2.8603146,79.32245,1.2713985,65.72943,1.7471728,66.36753,-2.265965,64.16467,-1.028394,78.51059,-4.603296,61.413174,-2.8218296,55.338203,hiphop
0.6462963,0.047877934,0.14131808,0.0006497448,3377.550728575826,819406.7876970182,2996.999028063944,136493.87180854235,6893.697603230134,2250307.061378739,0.15493130075406034,0.007261825948261892,95.703125,-64.0287,1803.3376,50.810192,661.65393,6.633543,490.63428,27.82341,255.02455,6.641089,189.91988,0.3042193,130.78104,2.8312953,118.722206,3.2257662,97.468666,0.16213262,114.40683,0.6087187,75.380585,0.092836596,70.876305,-5.0643578,67.294365,2.664931,76.90946,-1.6399987,63.13839,3.1024876,62.053074,5.156638,60.549763,-0.84149176,74.39218,4.844521,53.077267,0.24584669,40.56703,-4.8553863,50.900593,hiphop
0.7023561,0.03654541,0.08635042,0.0033893334,1470.2938674326106,355309.8404945588,1954.8448319946947,180371.12942474632,3279.0005641857597,2646701.538151936,0.05182163270978345,0.0011617797914734297,103.359375,-215.99901,5021.419,122.53193,533.2109,0.9069887,768.5363,39.340004,310.34073,9.276779,253.05974,26.041027,159.54074,-4.0447974,172.60442,18.255962,109.66345,-6.518696,97.82757,13.916698,90.4072,-3.0740814,82.667915,8.889011,51.28629,-4.3479905,58.319508,4.6949477,45.87623,-0.108832106,57.392727,0.9156308,33.031914,-1.921909,36.751297,-1.7733055,40.70321,1.1663698,50.574226,-4.018684,40.941586,hiphop
0.69178325,0.03634313,0.10224163,0.0021299655,2290.9396470333063,383310.6326247302,2181.5663392997676,58935.771895135236,4820.264974713602,885143.6004475105,0.11330995021268368,0.004862582053472399,107.666015625,-122.77545,957.928,95.02316,510.925,-29.384426,289.2258,46.777218,120.44068,-16.006794,130.23802,27.109676,89.19621,-13.129478,123.75946,20.252937,94.82836,-5.38928,81.82269,15.461106,57.592133,-6.9193435,68.200676,15.639389,57.99157,-6.7110047,57.070343,8.279566,52.70054,-0.76148057,48.79505,9.408431,38.00436,1.2525134,64.11709,1.6708386,55.465748,0.48847526,42.29035,1.6206379,45.733192,hiphop
0.65539426,0.044611823,0.110620566,0.0027066125,2367.639173778173,313527.40450832626,2302.8831942477177,67976.19892838284,5016.46193218895,1058244.2320181848,0.11083682267498067,0.0035376168828742055,103.359375,-121.9977,1853.7345,89.62222,399.0539,-25.78171,345.63022,40.958427,239.2825,-4.291184,183.19731,27.560093,141.10037,-15.568068,161.98503,22.402187,110.71069,-10.835225,77.310875,19.812077,93.81654,-8.643745,77.98431,19.082935,76.117744,-8.475936,61.906853,9.424949,66.9065,-3.3957024,62.460533,0.9780495,65.60849,-5.6407003,70.25443,2.006995,63.207344,-4.3223896,66.86726,1.8813189,66.284424,hiphop
0.71553224,0.036631312,0.065865405,0.002007073,2044.2141770246922,589248.0367620153,1933.5991084288332,140134.44774530455,4074.2718831569027,1881159.2488147805,0.10510961970707657,0.005004467846272855,112.34714673913044,-214.28505,4217.6997,100.340324,1639.2614,-33.472843,632.69574,47.243874,563.3801,-8.946487,377.08005,12.985619,345.16302,-17.303013,230.96507,11.073051,176.94118,-11.712201,169.41489,8.803368,123.47769,-7.8350797,100.29469,6.2592897,86.84791,-0.1100569,98.88919,4.890833,67.56311,1.1956737,62.62141,3.7816808,49.19666,1.4663907,56.640263,3.4812346,47.65106,0.6495936,44.59618,4.1376963,42.857204,hiphop
0.6797546,0.045851246,0.106190525,0.0019464426,2607.8596297145214,304659.7082728135,2391.9552710738562,54560.867966924816,5534.641062300609,647903.7531200917,0.12721671379543698,0.004687894745706971,112.34714673913044,-114.32079,1587.1996,80.860405,366.63925,-18.204159,393.89923,50.670105,196.4289,-14.925235,197.29132,29.26206,86.781906,-20.069794,98.993744,18.574259,81.21028,-17.683847,67.02601,16.68106,59.02527,-11.426418,56.973705,16.29898,58.762684,-4.4611216,63.237213,10.556152,52.523304,-4.064554,46.066463,9.139761,38.540653,-2.8472083,54.140327,0.6299197,65.16453,-2.007859,53.684467,0.54902697,74.47315,hiphop
0.6659244,0.042092852,0.07905619,0.001801847,2083.4389005825383,443318.55002590915,2198.235479537311,108959.31386068233,4479.439167633411,1754818.990174267,0.07984399168600155,0.002937418809140497,99.38401442307692,-198.95903,3202.5312,92.613266,739.32495,-19.521551,382.38556,39.53248,387.77097,-0.63655746,295.49817,33.590065,167.65817,-6.4646487,128.41353,27.523468,108.03872,-2.3977473,92.32404,14.995195,119.09421,-2.988018,108.51262,14.89381,96.22561,-3.3824236,86.73359,9.287607,64.94603,0.83695483,72.84725,8.28641,56.30275,-0.58554333,61.7821,-1.6162293,63.707428,1.2545995,46.0117,3.0456843,57.57021,hiphop
0.80864257,0.017565139,0.10802322,0.0027401147,2473.246187433862,510679.8358696654,2499.7054922430575,61635.80494707486,5509.702182424594,1123911.6603337408,0.08777506888051044,0.005562227928881227,135.99917763157896,-168.2848,2836.7905,70.928505,273.67792,-3.0489557,398.55478,54.81575,123.75283,-12.119345,162.41518,30.501703,131.41911,-1.5368698,169.10397,28.82944,92.758026,-8.936954,110.69379,18.75314,51.240005,-6.6041923,80.86845,14.595448,40.25411,-3.5817893,48.52975,14.184685,28.617575,-3.972787,49.11584,6.924735,28.59684,-4.1759524,37.56704,5.8652477,25.851082,-1.5169771,54.080482,1.2829199,32.925964,hiphop
0.6676636,0.0430975,0.118538655,0.0017604168,2694.784127493891,275264.296468552,2389.1395069826526,49546.414748891526,5599.723628280887,694547.1231011039,0.14988572783739365,0.003140258586730663,117.45383522727273,-89.90493,2009.5559,79.77237,361.44754,-25.73345,424.8049,47.740093,227.4214,-10.01658,190.86958,31.554688,175.84569,-22.208488,110.76056,26.64222,108.01239,-10.969624,90.093544,18.825157,87.04549,-15.554683,55.227703,14.415654,73.32073,-10.034326,61.43761,8.898057,61.723824,-8.93279,50.668842,7.2319345,61.661724,-5.005691,52.677483,3.1360536,64.99635,-4.73014,45.54174,-1.5844126,57.810524,hiphop
0.66570485,0.04621921,0.12068817,0.0019544947,2669.9475361239274,338143.23728546745,2396.5034787987697,70809.63379034556,5526.430800010876,936023.7989859164,0.11757230943058777,0.003453093160808795,129.19921875,-103.14578,1708.1514,74.096306,396.6913,-22.450449,313.74295,51.598633,135.35207,-7.0803447,142.19444,32.66976,71.77595,-14.982949,67.721115,19.638306,63.329514,-7.0651374,60.444244,22.265232,45.1719,-7.3165903,59.750748,17.616531,45.284737,-0.035863396,65.00639,14.716657,41.596424,-4.2357807,42.905373,10.654611,40.500584,-6.327601,52.94226,1.040412,47.06079,-1.8256198,51.698654,5.5567803,66.81835,hiphop
0.6672071,0.04397961,0.10914599,0.0017848576,2272.5405031296214,222355.3214874217,2327.1482067943803,52251.21769098708,4964.2193504386605,952549.3280230699,0.10443931868716164,0.0022997861379544463,117.45383522727273,-109.51281,944.84076,97.39123,246.9389,-20.617918,224.00874,37.375572,129.10046,-3.1134143,123.24915,28.608015,78.60422,-14.167001,129.6026,23.848665,73.423676,-8.735609,78.844666,19.89689,60.107174,-11.290993,58.902744,17.932451,50.9405,-3.4741397,49.910133,8.232468,46.444496,-8.94511,45.27938,9.265489,39.519535,-4.9853783,52.312336,1.8423553,62.225662,-2.2441218,56.472908,0.6696808,56.98389,hiphop
0.7258204,0.031151006,0.1135739,0.0018789051,2629.0449785113356,260697.72056612928,2350.8161857462896,51835.058517171594,5411.5703963348315,642431.5851947177,0.1385510319992266,0.004135411522196877,103.359375,-105.535225,2076.6758,76.67295,342.67715,-24.781746,400.24612,55.20959,201.19847,-8.259848,218.958,28.89764,127.5792,-15.744415,143.7281,26.299292,106.891136,-8.478252,94.97097,20.452374,81.60155,-8.147399,87.38326,13.90922,79.747314,-6.5623593,69.78725,9.866114,53.26328,-4.860474,76.313576,5.8747478,58.13719,-1.9424009,70.4489,3.9641557,50.28293,-3.6098754,62.088875,-2.2909822,67.47951,hiphop
0.6534117,0.043867566,0.1225821,0.0015875181,2330.136830188641,277138.78290723654,2664.10104102517,69977.76032263375,5836.389018543358,1158541.7508190242,0.07259227873646558,0.0015329120379262765,112.34714673913044,-145.03775,1918.2847,84.07012,280.62628,10.8738365,446.1367,43.602345,185.99567,6.2924957,355.65363,36.12595,118.62299,-14.64767,131.68825,26.805592,111.78678,-10.327142,78.41056,24.690153,76.69374,-8.718044,66.05807,18.786041,55.73084,-4.3923764,95.50273,9.876547,66.61022,-8.126447,52.363556,8.813145,51.04108,-7.8783293,49.335575,2.8717957,67.26273,-4.343582,51.71159,-1.1205764,51.408306,hiphop
0.69681096,0.03911961,0.06721186,0.0019550961,3185.5488967360475,426097.6725513515,2603.8793384116775,28927.138192070735,6278.469175971578,303842.7288763307,0.15213151947989173,0.005553373462135054,117.45383522727273,-191.64328,3301.3145,41.31824,403.27316,5.013656,447.9221,65.45381,220.99623,-4.320505,210.4136,42.6368,135.53877,-12.251249,116.72628,23.813137,82.86541,-4.262662,97.291084,16.029984,87.88748,-5.0849648,97.75749,16.429445,74.59008,-9.367057,59.560577,6.667357,49.992107,-2.7242777,56.072372,-0.4452951,58.444866,-7.415514,58.9553,4.564765,77.06823,-6.9763675,82.42525,2.4696715,123.54464,hiphop
0.62970495,0.050983395,0.11072535,0.0013314793,1929.8045739109696,310619.31324906583,2249.52935658393,131717.98645145175,4412.4081215559745,1993593.7748429128,0.05418184756863882,0.0009646239364591103,151.99908088235293,-169.90744,2852.2478,98.04431,695.98755,-11.313633,405.73856,38.255463,262.22098,5.08135,306.39313,25.405148,222.25566,-11.835304,178.49359,25.126324,104.14073,-5.5434012,146.81688,19.20919,91.22574,-2.9169095,95.300476,18.207973,83.10674,6.095454,88.62249,13.959605,59.416176,-0.29514992,70.74071,12.491456,60.938732,0.41324478,58.308544,1.6490295,51.05325,1.5156884,46.666973,2.800694,52.29494,hiphop
0.77411515,0.024489822,0.10344428,0.0017922609,2735.685144773171,279927.9807342394,2295.5018679407126,50865.60313572895,5419.747351272476,661701.4543369814,0.1575562373114849,0.002893470293054973,112.34714673913044,-92.64569,1416.0918,77.41155,362.69464,-32.758095,295.69156,54.586475,137.01932,-13.199569,86.6203,33.660706,82.68817,-12.074938,79.66361,28.02354,68.19637,-11.954623,60.094715,18.8322,51.0111,-6.6618686,46.754284,13.044242,29.859997,-7.011976,32.96287,7.0714064,31.538198,-4.538113,30.756731,6.4907193,38.149666,-2.9716415,43.55176,3.7051673,35.969875,-5.40854,34.270634,-4.2103586,34.009697,hiphop
0.6533145,0.048219685,0.11077147,0.0013777164,1752.5186300565624,162268.6633160868,1811.8528990944299,69060.553082229,3490.593845163863,726897.5571387658,0.08311732646945089,0.0009149064887636247,107.666015625,-128.18356,2216.4197,124.55868,461.92667,-37.18115,415.52625,43.889126,268.01318,-12.773454,329.51956,18.995405,171.24751,-9.288907,139.033,19.782911,89.274704,-6.878305,88.16187,13.470524,68.99002,-5.9719143,63.320396,12.324474,55.710842,-4.6459923,55.080837,5.8267293,52.58539,-2.8703413,54.3452,3.682235,43.805332,-1.8790139,44.520508,-0.14414014,36.869358,-2.0492938,38.96706,-3.2188103,40.220604,hiphop
0.65981734,0.043892514,0.1184538,0.0017447765,2582.0374965474734,346888.7780243326,2526.1833702352374,39621.568113531364,5731.720664606293,618080.6916974112,0.11600512676430781,0.004182315717678198,112.34714673913044,-111.19162,1201.3176,80.62923,413.4461,-0.8914611,248.26805,50.620903,188.26962,-13.467605,215.98528,35.32002,85.83533,-14.841078,94.436134,21.189829,89.81707,-13.576961,54.324474,19.619339,63.87917,-11.7664585,65.13522,16.967947,74.71136,-9.359965,56.843334,8.698707,57.136456,-9.890892,45.039272,5.8154774,52.86106,-9.135894,44.933796,0.87572384,64.91897,-5.985841,71.73642,-0.31002644,66.53974,hiphop
0.715562,0.036560554,0.11897815,0.002156718,2538.6441653895045,305714.9009992905,2341.339361743686,48958.88596908485,5353.532335321201,629389.3805693665,0.10070602523201856,0.0036066085153063595,107.666015625,-129.85645,1936.1067,72.016136,409.21136,-23.281464,400.43152,63.21336,279.61368,-6.8841476,178.50922,34.399254,138.88527,-12.2047,125.60134,30.490248,75.35057,-7.596256,90.99652,20.596848,56.313328,-6.2104917,64.90545,14.676088,61.54942,-2.949456,69.26275,9.041392,49.213875,-4.7462945,45.091164,5.378994,48.640167,-2.421886,57.783848,1.6254605,45.407173,-5.9728494,60.67075,-0.82093364,64.26075,hiphop
0.6226846,0.053315796,0.15363686,0.0149112195,1963.064381362766,675544.0651623976,1917.4023309206564,130006.86871141246,3798.4537005147913,2173630.7393567166,0.10151491806844548,0.004365468471726561,107.666015625,-138.8806,3719.4749,100.20721,1566.0077,-31.442926,1049.7914,32.449326,556.51373,-2.7517662,318.88293,13.091756,320.94653,-14.506294,228.85161,13.94322,196.26253,-15.174354,208.54181,8.177486,153.5932,-4.9255123,137.21,3.508959,123.83197,-7.9849477,109.89909,0.7927422,91.69168,-2.976042,95.22754,-0.73441213,62.972908,-7.7248073,52.218315,-1.2218403,73.1388,-6.5167875,73.36829,-5.394308,60.212456,hiphop
0.55956286,0.054298017,0.046740487,0.0015428542,1503.9322999254405,554590.3474654895,1754.3003588891916,283569.5817742154,2799.366367278132,2685705.4587929985,0.07841653373936582,0.0024458517642570988,123.046875,-252.09982,12157.225,137.90314,1465.4672,-11.12893,731.8261,8.363254,119.988,0.73125386,117.53525,1.5888379,53.209347,-3.731885,56.283455,-4.1349125,38.266983,-5.4992824,43.680332,-2.6316204,37.643982,-3.5324266,43.067963,-3.143262,59.09873,-1.8463441,43.779274,-0.9992475,41.17558,-2.5792701,48.968212,-1.9601096,50.278206,-1.5086896,41.0908,0.21448873,55.62529,-1.995491,50.003765,-3.354487,49.878918,jazz
0.52940243,0.06084865,0.022786215,0.00023893478,1266.4884313587363,301890.4940707094,1691.2917034209945,217327.43581493644,2410.6862220852668,1779535.0154773328,0.059293884135730855,0.0010742266412839172,135.99917763157896,-345.75772,10113.175,146.97388,1288.6447,-0.50894165,521.94574,22.634275,134.67111,5.8155456,96.69115,10.363343,55.179626,-0.15792403,53.92851,-1.7160184,57.05857,-6.119844,46.948143,-0.522886,48.35651,1.038545,52.090656,1.2205256,46.22394,-1.9355484,64.48041,-5.546963,62.344246,-4.404171,53.5801,-2.5870383,44.14142,-5.189254,43.256596,-5.428416,45.67901,-3.1186113,52.634304,-0.79857206,98.261055,jazz
0.4508919,0.06435797,0.08082792,0.0009922467,1064.7190883164435,161070.75278426998,1050.3578731864725,62092.31982912998,1895.8628076964908,488545.2841675744,0.05785736296403712,0.0009271213764442144,107.666015625,-256.9818,6372.4526,175.33954,1215.9968,-44.81545,1082.3688,25.638653,404.80743,-4.2574897,234.83125,-0.22635292,112.45631,-11.3197775,94.202034,-9.186364,73.75255,-4.102288,86.01317,-8.307013,106.35197,-22.55407,99.03966,-7.60941,71.08261,-7.656197,57.587616,-11.744767,80.39366,-8.174172,70.179634,-7.5016193,39.93092,-12.296844,54.682255,-6.7680964,45.68299,-3.500232,41.433422,-8.648591,73.394966,jazz
0.5240609,0.059584152,0.05944417,0.0012987254,813.4170141933286,92865.65292661112,1059.436025497951,219972.55985585626,1416.9114115066704,437656.13265761954,0.044649978248259864,0.00020913035427532988,123.046875,-297.30292,9862.571,193.07446,874.2939,10.171171,1128.7506,-1.5964475,255.03949,3.38836,146.04523,9.993823,103.37908,-7.25645,144.48573,4.6935673,78.342026,-5.391065,88.36285,-2.8595288,89.92779,-10.230401,51.051273,0.3792567,100.86945,-4.969516,72.6709,3.2385476,51.639393,-4.474768,41.184795,-1.8852345,47.354244,-2.2755754,54.609665,3.8763874,38.860348,0.34211782,50.06132,-2.2191534,56.31462,jazz
0.26547423,0.07113338,0.108704925,0.0021764145,1039.4057429757265,122451.2975180208,1422.0398263486102,76981.82391482794,1837.7997661687934,915366.0649110841,0.04775035648685228,0.0005222274922739694,95.703125,-270.31265,2917.0596,137.58981,546.8804,5.64002,345.07837,42.490513,220.50957,-7.9594693,175.91785,9.938035,103.67771,-6.8108325,81.89666,8.250217,55.442177,-6.1824946,50.990448,5.4758544,52.852962,-5.440319,56.80777,-5.177866,82.32534,-6.9937267,77.4661,-3.2327619,78.75151,-2.0183144,98.77452,4.3956404,162.92766,1.9801577,181.23882,4.9817076,162.34174,6.5850415,393.37378,-2.4146411,473.17026,jazz
0.36481947,0.08590379,0.107499525,0.002232897,1268.2111446452006,286388.7350470849,1545.968620055585,236437.27815676824,2486.5520433040892,1862044.81084122,0.057875111779775716,0.000906713825670627,107.666015625,-246.27443,9177.293,120.21052,770.6021,-0.97663915,892.1369,30.696602,202.24495,0.17293616,297.5,23.16143,104.98729,0.43138725,168.78827,9.16699,81.32581,-0.5621407,153.33932,5.726498,185.65532,-3.753218,131.8637,4.230339,184.60378,-0.28523368,207.58774,7.447655,221.78311,0.70549446,261.08347,7.081255,229.17856,0.88288385,405.9287,0.974251,332.782,1.7270821,193.03664,-1.3540722,212.84537,jazz
0.44838658,0.07088884,0.098547824,0.0013576496,1219.5124856006728,265242.6570798594,1458.8753959039157,139153.6098771028,2416.473374510586,1252802.736110501,0.048039624419953596,0.0006949413301949512,135.99917763157896,-234.40953,6415.0264,142.74026,1387.4265,-14.29672,607.01324,51.96394,373.0309,-8.197965,197.15912,12.785138,126.31608,-4.2762494,198.17232,12.085669,119.060326,-13.715139,105.45396,-1.5637431,67.01263,-3.9804893,103.51009,4.9272647,65.87169,-3.9477925,55.26177,2.1964936,56.383385,-6.67365,57.24716,-9.764631,56.463608,-4.477752,59.224552,-5.5458336,105.16492,-1.1712632,149.53973,-1.0995276,132.90285,jazz
0.2946779,0.087738395,0.093775615,0.0022389982,1169.7729218908673,119971.53913212635,1355.2739051651251,60304.35037423336,1958.322419699826,696216.8183202661,0.06482660539926527,0.00070711567449989,99.38401442307692,-291.9705,2538.1265,137.69987,910.2533,2.6473362,588.48474,35.658165,147.44246,-12.313128,120.367615,15.60498,84.97864,-6.7887726,93.78824,-2.845075,64.141266,-3.7737763,63.194714,-3.4614394,130.07785,-1.7078483,176.64516,10.411185,254.75319,8.302555,197.42505,5.2136855,279.05795,0.32289362,426.2803,0.3902466,393.00574,-1.4703423,188.02852,-0.76864284,215.57582,-6.323998,230.8408,-5.503818,210.65468,jazz
0.59748775,0.05272691,0.11852421,0.0014090309,1304.6447662986704,174221.0734266558,1636.732175415205,117992.92579664376,2724.341556699536,1065558.4680848883,0.04626700865235885,0.0006638851597781616,107.666015625,-189.98238,3074.2551,134.4189,522.3501,-25.65002,762.36163,45.729492,122.596,8.180399,156.83209,21.443512,99.630394,-4.5859447,124.92331,14.390953,133.16904,-12.663227,87.06745,10.2808895,76.35994,-7.9422946,69.497925,-1.1352844,57.14506,-5.053429,49.805557,2.4141686,49.318584,-5.01387,39.26145,-2.1558046,45.15365,-4.2381005,62.64257,1.8452003,68.11991,-0.4446255,75.25724,-4.774384,64.655365,jazz
0.4301657,0.07150076,0.085318066,0.000738536,749.4465657215494,45832.97665899704,1211.2293162151411,87505.17636685759,1134.090358088022,230534.2383214093,0.03168654534029389,0.00013657724113224615,112.34714673913044,-296.7094,1304.432,172.36177,402.67883,16.870981,241.6577,18.944475,103.822,1.3714188,97.860146,14.397394,86.21167,1.0102301,90.62646,9.526041,62.903385,-7.4072003,73.08349,3.5161068,48.968067,-7.660177,56.542904,-0.1054814,58.61459,-7.9482703,99.610245,-3.1879528,103.517075,-8.082698,78.55014,-4.0588837,91.01997,-0.8463893,88.98673,-3.867245,65.59716,-2.8241122,87.68125,-6.922983,63.050747,jazz
0.5215591,0.05754203,0.06414246,0.0016506321,829.6061468763725,171099.83643483816,1037.8346398077852,64604.906243785765,1554.3458730604698,721762.4148843724,0.03306037920533643,0.0004560738122840374,112.34714673913044,-318.75613,11648.2295,162.64056,556.9602,-16.489927,2924.1106,39.124428,268.84195,31.428144,200.1416,15.258033,132.31398,-0.69049275,85.60333,5.800407,79.05867,-8.641589,174.81488,-4.0020485,98.748764,1.3683021,49.221096,0.07209224,41.250824,-3.1007144,47.19131,-1.546094,39.117954,-1.5932206,42.218956,-4.877635,35.51037,-4.2504344,29.53531,-1.2879182,33.55352,-0.7554634,35.185116,-4.430132,26.5874,jazz
0.49905586,0.065828,0.07116314,0.0010230212,1825.7919934436604,130056.44467314075,2108.13361927364,99303.18410705736,4011.2377193300463,1186942.345617523,0.0768886250483372,0.0007207446968693945,99.38401442307692,-192.50862,1729.111,113.1928,307.8193,-6.3497915,365.72113,39.581062,80.022026,-9.180212,47.384342,17.197966,49.87767,-19.102737,54.46755,12.200302,41.100075,-15.4702015,39.426792,9.694096,34.488785,-10.955243,34.670605,12.916771,47.162296,-7.2863307,38.465694,8.491094,31.92289,-4.163884,37.126125,0.9719224,60.28742,-7.1346455,59.05659,1.189393,54.24644,-1.1828434,65.22001,-1.2998313,67.68112,jazz
0.584868,0.048116427,0.037519317,0.00027371067,1650.9582872211786,119766.25613488113,2040.7208687666034,104936.05174213256,3658.879241589327,1200271.5098851975,0.06368954828886311,0.0004694094857186538,112.34714673913044,-253.17776,2350.1929,122.69336,361.42145,-5.665437,520.7897,40.575787,96.65491,-5.8344774,65.94886,18.414371,64.12754,-16.655174,49.533203,14.596437,55.479794,-15.156902,40.68593,8.209847,42.444855,-13.885359,39.65232,8.284788,51.54739,-7.303147,34.834995,5.42873,42.165947,-6.3066473,44.217537,2.7849543,41.391685,-4.236989,31.428425,0.5380897,38.79533,-1.4865999,37.95108,-2.5326364,31.651243,jazz
0.519821,0.05854174,0.05546204,0.00031097807,1790.2436399601108,87970.69393881105,2313.009871801148,49008.90052471209,4398.1775553763055,941972.0959005035,0.06107594076276102,0.0003194084261738469,151.99908088235293,-217.6363,890.2806,112.63075,138.4972,12.674138,122.0852,39.518566,61.728104,-9.819439,51.46895,17.37019,51.61636,-12.366685,53.01637,20.703709,80.698364,-18.293848,71.26871,16.35072,51.49832,-10.01516,59.188816,9.042705,87.051186,-6.878432,76.18235,7.313042,64.96677,-4.784163,85.999084,8.559464,84.78199,-2.7796254,80.84371,1.2767963,59.72882,-0.35621944,60.68332,0.34986603,72.7876,jazz
0.33221135,0.076539926,0.039290268,0.0010215086,1171.8345898377142,167159.23168750692,1278.0267644982482,68095.47382069443,2019.0500493945765,623723.5368580762,0.06491837055297757,0.001158129426220904,129.19921875,-358.2756,5180.5737,137.95386,1001.52124,-10.996048,560.8138,20.851852,345.037,1.9459162,138.54541,-3.4097786,131.05496,-11.533094,113.38469,-3.2747328,63.878345,-11.018583,72.49006,-8.387629,49.88651,-7.478257,81.29433,-0.9960916,71.555565,-6.7370706,97.74097,2.3955078,155.97687,-2.6338348,141.24417,-0.28783256,175.73761,-1.4399858,138.5588,-1.6889195,148.17998,0.9065544,143.74615,4.4276047,178.21826,jazz
0.5352858,0.06244795,0.062371545,0.0006229577,1782.220467473971,101427.57213824181,2061.769257168727,90496.51710681137,3811.801621864124,948076.6396552209,0.07355637930201082,0.0006413494143441121,117.45383522727273,-200.0005,1825.545,117.24072,327.39667,-12.38803,481.3822,39.11275,94.94916,-6.3558517,58.192093,16.529463,57.79703,-17.309965,63.390152,13.6309805,50.67081,-17.660389,36.379524,14.04195,51.51528,-10.207223,38.19109,12.181232,46.83656,-6.7178407,35.52147,7.7457767,44.97524,-8.082754,42.260532,2.6350367,58.32253,-6.650301,84.4059,4.8658733,96.99095,0.69304895,72.82183,0.4651804,80.46873,jazz
0.3987973,0.069834515,0.060548145,0.0012767597,1465.858099684535,143300.72728983054,1738.8147828826818,58820.210700654614,2822.465015951276,739407.5274218154,0.06984498864075793,0.0012247292570392023,117.45383522727273,-259.90985,2795.0835,123.19317,668.84186,-6.395086,366.11194,37.57145,183.88591,-2.9789445,82.23471,13.065516,108.68519,-14.084049,86.207405,5.309153,72.81829,-11.972437,75.67514,3.51741,52.528324,-9.638736,53.142105,5.3370905,67.630646,-7.83725,60.28398,3.2650764,63.64616,-0.5511162,124.64998,2.8901606,109.80356,-0.025584163,113.61086,2.1009784,160.02603,1.1095955,136.82501,2.9331734,95.866554,jazz
